dictionary size=  100000
list element size=  100 

Start value = P  Goal value = V 

Expand Node | Fringe
D21         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2, Q15, Z5, E0, S7, J17, O22
O22         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2, Q15, Z5, E0, S7, J17
J17         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2, Q15, Z5, E0, S7
S7          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2, Q15, Z5, E0
E0          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2, Q15, Z5
Z5          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2, Q15
Q15         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1, W2
W2          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24, T1
T1          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G24
G24         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, G
G           | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, W20, Z10, S23, T17, J8
J8          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, W20, Z10, S23, T17
T17         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, W20, Z10, S23
S23         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, W20, Z10
Z10         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25, W20
W20         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5, M25
M25         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22, I5
I5          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15, G22
G22         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7, V15
V15         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21, U7
U7          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25, L21
L21         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14, J25
J25         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12, L14
L14         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16, U12
U12         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2, Z16
Z16         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25, Y2
Y2          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, Z25
Z25         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, D
D           | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, S20, P19, S11, P23, K4, S5, K15, L10, D5, K23
K23         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, S20, P19, S11, P23, K4, S5, K15, L10, D5
D5          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, S20, P19, S11, P23, K4, S5, K15, L10
L10         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, S20, P19, S11, P23, K4, S5, K15
K15         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, S20, P19, S11, P23, K4, S5
S5          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, S20, P19, S11, P23, K4
K4          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, S20, P19, S11, P23
P23         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, S20, P19, S11
S11         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, S20, P19, M
M           | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, S20, P19, M20, X4, V17, N5, T19
T19         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, S20, P19, M20, X4, V17, N5
N5          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, S20, P19, M20, X4, V17
V17         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, S20, P19, M20, X4
X4          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, S20, P19, M20
M20         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, S20, P19
P19         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8, S20
S20         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11, K8
K8          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7, M11
M11         | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21, J7
J7          | U0, W1, U3, Z22, T15, V19, T22, T21, J11, Y21
Y21         | U0, W1, U3, Z22, T15, V19, T22, T21, J11
J11         | U0, W1, U3, Z22, T15, V19, T22, T21
T21         | U0, W1, U3, Z22, T15, V19, T22, T
T           | U0, W1, U3, Z22, T15, V19, T22
T22         | U0, W1, U3, Z22, T15, V19
V19         | U0, W1, U3, Z22, T15
T15         | U0, W1, U3, Z22
Z22         | U0, W1, U3
U3          | U0, W1
W1          | U0
U0          | 
No path from P to V

DFS algorithm --- 0 nano seconds ---

DFS algorithm --- 0.0 seconds ---

