Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
192.168.2.112-192.168.5.122-1525-110-6,192.168.2.112,1525,192.168.5.122,110,6,13/06/2010 06:40:57,14294,6,13,47,132,16,0,7.833333333,5.741660619,20,0,10.15384615,7.081032809,12522.73681,1329.229047,794.1111111,2291.248514,9959,5,13769,2753.8,4368.348338,10567,675,14011,1167.583333,2886.187056,10282,5,0,0,0,0,128,276,419.7565412,909.4725059,0,20,8.95,6.778254705,45.94473684,0,0,0,1,0,0,0,0,2,9.421052632,7.833333333,10.15384615,128,0,0,0,0,0,0,6,47,13,132,64240,5840,5,20,0,0,0,0,0,0,0,0
192.168.2.112-192.168.5.122-1525-110-6,192.168.5.122,110,192.168.2.112,1525,6,13/06/2010 06:40:57,219,1,2,18,12,18,18,18,0,6,6,6,0,136986.3014,13698.63014,109.5,99.70205615,180,39,0,0,0,0,0,39,39,0,39,39,1,0,0,0,20,40,4566.210046,9132.420091,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,64172,0,20,0,0,0,0,0,0,0,0
192.168.2.111-192.168.5.122-1112-143-6,192.168.5.122,143,192.168.2.111,1112,6,13/06/2010 06:39:05,119975326,4,1,68,6,17,17,17,0,6,6,6,0,0.61679349,0.041675236,3.00E+07,5.99E+07,1.20E+08,179,1.20E+08,4.00E+07,6.93E+07,1.20E+08,179,0,0,0,0,0,1,0,0,0,80,20,0.033340189,0.008335047,6,17,15.16666667,4.490731195,20.16666667,0,1,0,0,1,0,0,0,0,18.2,17,6,80,0,0,0,0,0,0,4,68,1,6,9648,63203,3,20,160176,0,160176,160176,1.20E+08,0,1.20E+08,1.20E+08
192.168.1.104-192.168.5.122-1452-143-6,192.168.5.122,143,192.168.1.104,1452,6,13/06/2010 06:39:14,119878373,3,0,40,0,17,6,13.33333333,6.350852961,0,0,0,0,0.333671529,0.025025365,5.99E+07,8.48E+07,1.20E+08,171,1.20E+08,5.99E+07,8.48E+07,1.20E+08,171,0,0,0,0,0,0,0,0,0,60,0,0.025025365,0,6,17,11.5,6.350852961,40.33333333,0,0,0,0,1,0,0,0,0,15.33333333,13.33333333,0,60,0,0,0,0,0,0,3,40,0,0,16636,-1,2,20,0,0,0,0,1.20E+08,0,1.20E+08,1.20E+08
192.168.5.122-224.0.0.251-5353-5353-17,192.168.5.122,5353,224.0.0.251,5353,17,13/06/2010 06:39:20,117939710,94,0,4214,0,66,44,44.82978723,3.362149523,0,0,0,0,35.73012008,0.797017391,1268168.925,1306561.713,9349507,100158,1.18E+08,1268168.925,1306561.713,9349507,100158,0,0,0,0,0,0,0,0,0,2180,0,0.797017391,0,44,66,44.82105263,3.345301396,11.19104143,0,0,0,0,0,0,0,0,0,45.29787234,44.82978723,0,2180,0,0,0,0,0,0,94,4214,0,0,-1,-1,93,20,5.14E+07,7.18E+07,1.02E+08,669471,7546017,2550520.018,9349507,5742527
192.168.1.101-192.168.1.105-139-24876-6,192.168.1.105,24876,192.168.1.101,139,6,13/06/2010 06:41:37,8691,10,9,987,713,264,0,98.7,87.51006291,287,0,79.22222222,86.65705075,195604.6485,2186.169601,482.8333333,246.0335343,1016,194,8691,965.6666667,449.7568788,1614,468,8179,1022.375,468.3392963,1819,557,0,0,0,0,208,188,1150.615579,1035.554021,0,287,85,85.34758653,7284.210526,0,0,0,1,0,0,0,0,0,89.47368421,98.7,79.22222222,208,0,0,0,0,0,0,10,987,9,713,16384,16539,9,20,0,0,0,0,0,0,0,0
192.168.2.106-192.168.5.122-1600-110-6,192.168.2.106,1600,192.168.5.122,110,6,13/06/2010 06:41:41,14306,6,13,45,132,15,0,7.5,5.282045058,20,0,10.15384615,7.081032809,12372.43115,1328.114078,794.7777778,2305.56099,10018,37,13775,2755,4317.387404,10477,713,13968,1164,2891.707548,10300,37,0,0,0,0,128,276,419.4044457,908.7096323,0,20,8.85,6.698585868,44.87105263,0,0,0,1,0,0,0,0,2,9.315789474,7.5,10.15384615,128,0,0,0,0,0,0,6,45,13,132,16384,5840,5,20,0,0,0,0,0,0,0,0
192.168.2.106-192.168.5.122-1600-110-6,192.168.5.122,110,192.168.2.106,1600,6,13/06/2010 06:41:41,263,1,2,18,12,18,18,18,0,6,6,6,0,114068.4411,11406.84411,131.5,119.501046,216,47,0,0,0,0,0,47,47,0,47,47,1,0,0,0,20,40,3802.281369,7604.562738,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,17452,0,20,0,0,0,0,0,0,0,0
192.168.1.101-192.168.5.122-4487-110-6,192.168.1.101,4487,192.168.5.122,110,6,13/06/2010 06:42:32,14217,6,13,45,132,15,0,7.5,5.282045058,20,0,10.15384615,7.081032809,12449.88394,1336.42822,789.8333333,2294.281337,9969,31,13695,2739,4300.746214,10431,681,13933,1161.083333,2879.764588,10261,31,0,0,0,0,128,276,422.0299641,914.3982556,0,20,8.85,6.698585868,44.87105263,0,0,0,1,0,0,0,0,2,9.315789474,7.5,10.15384615,128,0,0,0,0,0,0,6,45,13,132,16384,5840,5,20,0,0,0,0,0,0,0,0
192.168.1.101-192.168.5.122-4487-110-6,192.168.5.122,110,192.168.1.101,4487,6,13/06/2010 06:42:32,268,1,2,18,12,18,18,18,0,6,6,6,0,111940.2985,11194.02985,134,123.0365799,221,47,0,0,0,0,0,47,47,0,47,47,1,0,0,0,20,40,3731.343284,7462.686567,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,17452,0,20,0,0,0,0,0,0,0,0
192.168.1.103-192.168.5.122-1090-143-6,192.168.5.122,143,192.168.1.103,1090,6,13/06/2010 06:40:49,119975263,4,1,68,6,17,17,17,0,6,6,6,0,0.616793814,0.041675258,3.00E+07,6.00E+07,1.20E+08,168,1.20E+08,4.00E+07,6.93E+07,1.20E+08,168,0,0,0,0,0,1,0,0,0,80,20,0.033340206,0.008335052,6,17,15.16666667,4.490731195,20.16666667,0,1,0,0,1,0,0,0,0,18.2,17,6,80,0,0,0,0,0,0,4,68,1,6,8576,16568,3,20,27436,0,27436,27436,1.20E+08,0,1.20E+08,1.20E+08
192.168.2.112-192.168.5.122-1845-110-6,192.168.2.112,1845,192.168.5.122,110,6,13/06/2010 06:42:57,14339,6,13,47,132,16,0,7.833333333,5.741660619,20,0,10.15384615,7.081032809,12483.43678,1325.057535,796.6111111,2295.22128,9978,55,13824,2764.8,4274.306283,10407,733,13993,1166.083333,2868.464475,10227,55,0,0,0,0,128,276,418.4392217,906.6183137,0,20,8.95,6.778254705,45.94473684,0,0,0,1,0,0,0,0,2,9.421052632,7.833333333,10.15384615,128,0,0,0,0,0,0,6,47,13,132,64240,5840,5,20,0,0,0,0,0,0,0,0
192.168.2.112-192.168.5.122-1845-110-6,192.168.5.122,110,192.168.2.112,1845,6,13/06/2010 06:42:57,244,1,2,18,12,18,18,18,0,6,6,6,0,122950.8197,12295.08197,122,93.33809512,188,56,0,0,0,0,0,56,56,0,56,56,1,0,0,0,20,40,4098.360656,8196.721311,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,64172,0,20,0,0,0,0,0,0,0,0
192.168.5.122-224.0.0.251-5353-5353-17,192.168.5.122,5353,224.0.0.251,5353,17,13/06/2010 06:41:25,118084785,104,0,4606,0,54,44,44.28846154,1.681845247,0,0,0,0,39.00587192,0.880723118,1146454.223,969639.8761,5852103,107122,1.18E+08,1146454.223,969639.8761,5852103,107122,0,0,0,0,0,0,0,0,0,2080,0,0.880723118,0,44,54,44.28571429,1.673976643,2.802197802,0,0,0,0,0,0,0,0,0,44.71153846,44.28846154,0,2080,0,0,0,0,0,0,104,4606,0,0,-1,-1,103,20,1.04E+07,0,1.04E+07,1.04E+07,5852103,0,5852103,5852103
192.168.2.108-192.168.5.122-3068-110-6,192.168.2.108,3068,192.168.5.122,110,6,13/06/2010 06:43:35,16091,6,13,45,132,15,0,7.5,5.282045058,20,0,10.15384615,7.081032809,10999.93785,1180.784289,893.9444444,2509.814253,10924,30,15575,3115,4740.587569,11589,710,15779,1314.916667,3188.385526,11362,30,0,0,0,0,128,276,372.8792493,807.9050401,0,20,8.85,6.698585868,44.87105263,0,0,0,1,0,0,0,0,2,9.315789474,7.5,10.15384615,128,0,0,0,0,0,0,6,45,13,132,16384,5840,5,20,0,0,0,0,0,0,0,0
192.168.2.108-192.168.5.122-3068-110-6,192.168.5.122,110,192.168.2.108,3068,6,13/06/2010 06:43:35,412,1,2,18,12,18,18,18,0,6,6,6,0,72815.53398,7281.553398,206,26.87005769,225,187,0,0,0,0,0,187,187,0,187,187,1,0,0,0,20,40,2427.184466,4854.368932,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,17452,0,20,0,0,0,0,0,0,0,0
192.168.1.105-192.168.5.122-25164-110-6,192.168.1.105,25164,192.168.5.122,110,6,13/06/2010 06:43:42,17361,6,13,45,132,15,0,7.5,5.282045058,20,0,10.15384615,7.081032809,10195.26525,1094.407004,964.5,3020.797445,13057,6,16896,3379.2,5671.067554,13523,721,17002,1416.833333,3785.060173,13402,6,0,0,0,0,128,276,345.6022119,748.8047924,0,20,8.85,6.698585868,44.87105263,0,0,0,1,0,0,0,0,2,9.315789474,7.5,10.15384615,128,0,0,0,0,0,0,6,45,13,132,16384,5840,5,20,0,0,0,0,0,0,0,0
192.168.1.105-192.168.5.122-25164-110-6,192.168.5.122,110,192.168.1.105,25164,6,13/06/2010 06:43:42,248,1,2,18,12,18,18,18,0,6,6,6,0,120967.7419,12096.77419,124,142.8355698,225,23,0,0,0,0,0,23,23,0,23,23,1,0,0,0,20,40,4032.258065,8064.516129,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,17452,0,20,0,0,0,0,0,0,0,0
192.168.4.255-192.168.4.119-137-137-17,192.168.4.119,137,192.168.4.255,137,17,13/06/2010 06:31:44,1499671,3,0,150,0,50,50,50,0,0,0,0,0,100.0219381,2.000438763,749835.5,372.6452737,750099,749572,1499671,749835.5,372.6452737,750099,749572,0,0,0,0,0,0,0,0,0,60,0,2.000438763,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,66.66666667,50,0,60,0,0,0,0,0,0,3,150,0,0,-1,-1,2,20,0,0,0,0,0,0,0,0
192.168.3.116-192.168.5.122-2756-143-6,192.168.5.122,143,192.168.3.116,2756,6,13/06/2010 06:40:02,119895928,3,1,40,6,17,6,13.33333333,6.350852961,6,6,6,0,0.383666074,0.033362267,4.00E+07,6.91E+07,1.20E+08,168,1.20E+08,5.99E+07,8.47E+07,1.20E+08,168,0,0,0,0,0,0,0,0,0,60,20,0.0250217,0.008340567,6,17,10.4,6.024948133,36.3,0,0,0,0,1,0,0,0,0,13,13.33333333,6,60,0,0,0,0,0,0,3,40,1,6,17180,17163,2,20,0,0,0,0,1.20E+08,0,1.20E+08,1.20E+08
192.168.1.255-192.168.1.101-137-137-17,192.168.1.101,137,192.168.1.255,137,17,13/06/2010 06:32:05,1499139,3,0,150,0,50,50,50,0,0,0,0,0,100.057433,2.001148659,749569.5,456.0838739,749892,749247,1499139,749569.5,456.0838739,749892,749247,0,0,0,0,0,0,0,0,0,60,0,2.001148659,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,66.66666667,50,0,60,0,0,0,0,0,0,3,150,0,0,-1,-1,2,20,0,0,0,0,0,0,0,0
192.168.2.255-192.168.2.113-137-137-17,192.168.2.113,137,192.168.2.255,137,17,13/06/2010 06:32:13,1499743,3,0,150,0,50,50,50,0,0,0,0,0,100.0171363,2.000342725,749871.5,127.9863274,749962,749781,1499743,749871.5,127.9863274,749962,749781,0,0,0,0,0,0,0,0,0,60,0,2.000342725,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,66.66666667,50,0,60,0,0,0,0,0,0,3,150,0,0,-1,-1,2,20,0,0,0,0,0,0,0,0
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,13/06/2010 06:40:47,49216912,2,0,0,0,0,0,0,0,0,0,0,0,0,0.040636438,4.92E+07,0,4.92E+07,4.92E+07,4.92E+07,4.92E+07,0,4.92E+07,4.92E+07,0,0,0,0,0,0,0,0,0,0,0,0.040636438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,4.92E+07,0,4.92E+07,4.92E+07
192.168.3.114-192.168.3.117-139-1148-6,192.168.3.117,1148,192.168.3.114,139,6,13/06/2010 06:44:23,351834,10,9,987,713,264,0,98.7,87.51006291,287,0,79.22222222,86.65705075,4831.824099,54.00273993,19546.33333,30130.85841,95896,263,351834,39092.66667,33587.32731,96676,700,303539,37942.375,35581.90031,96287,743,0,0,0,0,208,188,28.4224947,25.58024523,0,287,85,85.34758653,7284.210526,0,0,0,1,0,0,0,0,0,89.47368421,98.7,79.22222222,208,0,0,0,0,0,0,10,987,9,713,16384,16539,9,20,0,0,0,0,0,0,0,0
192.168.2.109-192.168.5.122-4550-110-6,192.168.2.109,4550,192.168.5.122,110,6,13/06/2010 06:44:40,312056,7,13,51,132,15,0,7.285714286,4.855041562,20,0,10.15384615,7.081032809,586.4332043,64.09106058,16424,42992.15881,159453,10,311508,51918,66990.35449,159990,677,311715,25976.25,77203.545,269600,10,0,0,0,0,148,276,22.4318712,41.65918938,0,20,8.714285714,6.558527709,43.01428571,0,0,0,1,0,0,0,0,1,9.15,7.285714286,10.15384615,148,0,0,0,0,0,0,7,51,13,132,64240,5840,6,20,0,0,0,0,0,0,0,0
192.168.2.109-192.168.5.122-4550-110-6,192.168.5.122,110,192.168.2.109,4550,6,13/06/2010 06:44:40,332,1,2,18,12,18,18,18,0,6,6,6,0,90361.44578,9036.144578,166,62.22539674,210,122,0,0,0,0,0,122,122,0,122,122,1,0,0,0,20,40,3012.048193,6024.096386,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,64172,0,20,0,0,0,0,0,0,0,0
192.168.3.117-192.168.5.122-2354-143-6,192.168.5.122,143,192.168.3.117,2354,6,13/06/2010 06:40:44,119979688,3,1,40,6,17,6,13.33333333,6.350852961,6,6,6,0,0.38339823,0.033338977,4.00E+07,6.91E+07,1.20E+08,162,1.20E+08,5.99E+07,8.47E+07,1.20E+08,162,0,0,0,0,0,0,0,0,0,60,20,0.025004232,0.008334744,6,17,10.4,6.024948133,36.3,0,0,0,0,1,0,0,0,0,13,13.33333333,6,60,0,0,0,0,0,0,3,40,1,6,16653,16636,2,20,0,0,0,0,1.20E+08,0,1.20E+08,1.20E+08
192.168.1.103-192.168.5.122-1047-143-6,192.168.1.103,1047,192.168.5.122,143,6,13/06/2010 06:44:51,24437,15,28,245,2020,44,0,16.33333333,14.5634899,309,0,72.14285714,96.89616982,92687.31841,1759.626795,581.8333333,1508.746094,10074,121,24437,1745.5,2721.191418,11105,121,23568,872.8888889,1971.940402,10609,149,0,0,0,0,308,576,613.8233007,1145.803495,0,309,51.47727273,82.06675916,6734.95296,0,0,0,1,0,0,0,0,1,52.6744186,16.33333333,72.14285714,308,0,0,0,0,0,0,15,245,28,2020,16384,5840,14,20,0,0,0,0,0,0,0,0
192.168.1.103-192.168.5.122-1047-143-6,192.168.5.122,143,192.168.1.103,1047,6,13/06/2010 06:44:51,174,2,0,16,0,10,6,8,2.828427125,0,0,0,0,91954.02299,11494.25287,174,0,174,174,174,174,0,174,174,0,0,0,0,0,1,0,0,0,40,0,11494.25287,0,6,10,8.666666667,2.309401077,5.333333333,0,1,0,0,1,0,0,0,0,13,8,0,40,0,0,0,0,0,0,2,16,0,0,5840,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-192.168.5.122-1047-143-6,192.168.5.122,143,192.168.1.103,1047,6,13/06/2010 06:44:51,136,2,0,16,0,10,6,8,2.828427125,0,0,0,0,117647.0588,14705.88235,136,0,136,136,136,136,0,136,136,0,0,0,0,0,1,0,0,0,40,0,14705.88235,0,6,10,8.666666667,2.309401077,5.333333333,0,1,0,0,1,0,0,0,0,13,8,0,40,0,0,0,0,0,0,2,16,0,0,5840,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-192.168.5.122-1048-143-6,192.168.1.103,1048,192.168.5.122,143,6,13/06/2010 06:44:51,24323,13,24,319,3616,161,0,24.53846154,42.14580917,439,0,150.6666667,158.6060656,161781.0303,1521.193932,675.6388889,1553.402094,9645,152,24323,2026.916667,2818.058889,10708,152,23228,1009.913043,2030.951477,10174,153,0,0,0,0,268,496,534.4735436,986.7203881,0,439,103.5526316,141.903983,20136.7404,0,0,0,1,0,0,0,0,1,106.3513514,24.53846154,150.6666667,268,0,0,0,0,0,0,13,319,24,3616,16384,6432,12,20,0,0,0,0,0,0,0,0
192.168.1.103-192.168.5.122-1048-143-6,192.168.5.122,143,192.168.1.103,1048,6,13/06/2010 06:44:51,172,3,0,26,0,10,6,8.666666667,2.309401077,0,0,0,0,151162.7907,17441.86047,86,114.5512986,167,5,172,86,114.5512986,167,5,0,0,0,0,0,1,0,0,0,60,0,17441.86047,0,6,10,9,2,4,0,1,0,0,1,0,0,0,0,12,8.666666667,0,60,0,0,0,0,0,0,3,26,0,0,6432,-1,2,20,0,0,0,0,0,0,0,0
192.168.2.112-192.168.5.122-2107-110-6,192.168.2.112,2107,192.168.5.122,110,6,13/06/2010 06:44:57,16974,6,13,47,132,16,0,7.833333333,5.741660619,20,0,10.15384615,7.081032809,10545.54024,1119.35902,943,2918.656258,12624,37,16427,3285.4,5449.897366,13032,690,16623,1385.25,3637.529259,12897,37,0,0,0,0,128,276,353.4817957,765.877224,0,20,8.95,6.778254705,45.94473684,0,0,0,1,0,0,0,0,2,9.421052632,7.833333333,10.15384615,128,0,0,0,0,0,0,6,47,13,132,64240,5840,5,20,0,0,0,0,0,0,0,0
192.168.2.112-192.168.5.122-2107-110-6,192.168.5.122,110,192.168.2.112,2107,6,13/06/2010 06:44:57,243,1,2,18,12,18,18,18,0,6,6,6,0,123456.7901,12345.67901,121.5,85.55992052,182,61,0,0,0,0,0,61,61,0,61,61,1,0,0,0,20,40,4115.226337,8230.452675,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,64172,0,20,0,0,0,0,0,0,0,0
131.202.240.218-192.168.5.122-60874-80-6,131.202.240.218,60874,192.168.5.122,80,6,13/06/2010 06:45:04,8664,3,4,116,770,116,0,38.66666667,66.97263123,770,0,192.5,385,102262.2345,807.9409049,1444,2380.620255,6253,4,7318,3659,4177.586863,6613,705,8304,2768,3953.907055,7297,4,0,0,0,0,104,136,346.2603878,461.6805171,0,770,110.75,269.4522221,72604.5,0,0,0,1,0,0,0,0,1,126.5714286,38.66666667,192.5,104,0,0,0,0,0,0,3,116,4,770,5840,46,1,32,0,0,0,0,0,0,0,0
131.202.240.218-192.168.5.122-60874-80-6,131.202.240.218,60874,192.168.5.122,80,6,13/06/2010 06:45:04,1240,2,0,0,0,0,0,0,0,0,0,0,0,0,1612.903226,1240,0,1240,1240,1240,1240,0,1240,1240,0,0,0,0,0,0,0,0,0,64,0,1612.903226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,8,-1,0,32,0,0,0,0,0,0,0,0
192.168.2.111-192.168.5.122-1112-143-6,192.168.5.122,143,192.168.2.111,1112,6,13/06/2010 06:41:05,119980493,3,1,40,6,17,6,13.33333333,6.350852961,6,6,6,0,0.383395657,0.033338753,4.00E+07,6.91E+07,1.20E+08,178,1.20E+08,5.99E+07,8.47E+07,1.20E+08,178,0,0,0,0,0,0,0,0,0,60,20,0.025004065,0.008334688,6,17,10.4,6.024948133,36.3,0,0,0,0,1,0,0,0,0,13,13.33333333,6,60,0,0,0,0,0,0,3,40,1,6,63186,63169,2,20,0,0,0,0,1.20E+08,0,1.20E+08,1.20E+08
192.168.3.114-192.168.3.115-139-2142-6,192.168.3.115,2142,192.168.3.114,139,6,13/06/2010 06:45:13,9814,10,9,987,713,264,0,98.7,87.51006291,287,0,79.22222222,86.65705075,173221.9279,1936.009782,545.2222222,213.2917239,985,317,9814,1090.444444,356.9660737,1634,687,9002,1125.25,424.9795793,1872,690,0,0,0,0,208,188,1018.952517,917.0572651,0,287,85,85.34758653,7284.210526,0,0,0,1,0,0,0,0,0,89.47368421,98.7,79.22222222,208,0,0,0,0,0,0,10,987,9,713,16384,16539,9,20,0,0,0,0,0,0,0,0
192.168.1.104-192.168.5.122-1452-143-6,192.168.5.122,143,192.168.1.104,1452,6,13/06/2010 06:41:14,119980744,3,1,40,6,17,6,13.33333333,6.350852961,6,6,6,0,0.383394855,0.033338683,4.00E+07,6.91E+07,1.20E+08,168,1.20E+08,5.99E+07,8.47E+07,1.20E+08,168,0,0,0,0,0,0,0,0,0,60,20,0.025004012,0.008334671,6,17,10.4,6.024948133,36.3,0,0,0,0,1,0,0,0,0,13,13.33333333,6,60,0,0,0,0,0,0,3,40,1,6,16619,16602,2,20,0,0,0,0,1.20E+08,0,1.20E+08,1.20E+08
192.168.5.122-224.0.0.251-5353-5353-17,192.168.5.122,5353,224.0.0.251,5353,17,13/06/2010 06:43:25,118224582,92,0,4102,0,56,44,44.58695652,2.47249562,0,0,0,0,34.69667586,0.778179956,1299171.231,1471844.507,8586755,109249,1.18E+08,1299171.231,1471844.507,8586755,109249,0,0,0,0,0,0,0,0,0,1840,0,0.778179956,0,44,56,44.58064516,2.45977456,6.050490884,0,0,0,0,0,0,0,0,0,45.06521739,44.58695652,0,1840,0,0,0,0,0,0,92,4102,0,0,-1,-1,91,20,2.00E+07,1.75E+07,4.15E+07,3001214,6875511,1681629.023,8586755,5085307
192.168.4.118-192.168.4.119-4182-139-6,192.168.4.118,4182,192.168.4.119,139,6,13/06/2010 06:45:52,13939,10,9,987,794,264,0,98.7,87.51006291,287,0,88.22222222,89.50527607,127771.0022,1363.082,774.3888889,632.6617104,2310,226,13939,1548.777778,973.6996172,2922,561,13191,1648.875,1006.645552,3244,588,0,0,0,0,208,188,717.411579,645.6704211,0,287,89.05,86.41361674,7467.313158,0,0,0,1,0,0,0,0,0,93.73684211,98.7,88.22222222,208,0,0,0,0,0,0,10,987,9,794,16384,16539,9,20,0,0,0,0,0,0,0,0
192.168.4.118-192.168.4.119-4183-139-6,192.168.4.118,4183,192.168.4.119,139,6,13/06/2010 06:45:52,14296,10,9,987,749,264,0,98.7,87.51006291,287,0,83.22222222,86.90480104,121432.5686,1329.043089,794.2222222,663.8714046,2270,231,14296,1588.444444,973.9059389,2876,631,13485,1685.625,1091.088439,3239,624,0,0,0,0,208,188,699.4963626,629.5467264,0,287,86.8,85.34980652,7284.589474,0,0,0,1,0,0,0,0,0,91.36842105,98.7,83.22222222,208,0,0,0,0,0,0,10,987,9,749,16384,16539,9,20,0,0,0,0,0,0,0,0
192.168.3.116-192.168.5.122-2756-143-6,192.168.5.122,143,192.168.3.116,2756,6,13/06/2010 06:44:01,119975296,4,1,68,6,17,17,17,0,6,6,6,0,0.616793644,0.041675246,3.00E+07,5.99E+07,1.20E+08,170,1.20E+08,4.00E+07,6.93E+07,1.20E+08,170,0,0,0,0,0,1,0,0,0,80,20,0.033340197,0.008335049,6,17,15.16666667,4.490731195,20.16666667,0,1,0,0,1,0,0,0,0,18.2,17,6,80,0,0,0,0,0,0,4,68,1,6,8576,17146,3,20,147930,0,147930,147930,1.20E+08,0,1.20E+08,1.20E+08
192.168.4.119-192.168.5.122-4429-110-6,192.168.4.119,4429,192.168.5.122,110,6,13/06/2010 06:46:03,15161,6,13,47,132,16,0,7.833333333,5.741660619,20,0,10.15384615,7.081032809,11806.60906,1253.215487,842.2777778,2303.415311,10046,35,14647,2929.4,4391.536269,10781,738,14824,1235.333333,2930.427066,10463,35,0,0,0,0,128,276,395.7522591,857.463228,0,20,8.95,6.778254705,45.94473684,0,0,0,1,0,0,0,0,2,9.421052632,7.833333333,10.15384615,128,0,0,0,0,0,0,6,47,13,132,16384,5840,5,20,0,0,0,0,0,0,0,0
192.168.4.119-192.168.5.122-4429-110-6,192.168.5.122,110,192.168.4.119,4429,6,13/06/2010 06:46:04,407,1,2,18,12,18,18,18,0,6,6,6,0,73710.07371,7371.007371,203.5,20.50609665,218,189,0,0,0,0,0,189,189,0,189,189,1,0,0,0,20,40,2457.002457,4914.004914,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,17452,0,20,0,0,0,0,0,0,0,0
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,13/06/2010 06:44:23,88286709,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0339802,4.41E+07,8231442.061,5.00E+07,3.83E+07,8.83E+07,4.41E+07,8231442.061,5.00E+07,3.83E+07,0,0,0,0,0,0,0,0,0,0,0,0.0339802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,4.41E+07,8231442.061,5.00E+07,3.83E+07
192.168.2.106-192.168.2.107-139-1189-6,192.168.2.107,1189,192.168.2.106,139,6,13/06/2010 06:46:25,8010,10,9,969,713,256,0,96.9,84.36883311,287,0,79.22222222,86.65705075,209987.5156,2372.034956,445,191.1066841,812,223,8010,890,351.8550838,1540,509,7458,932.25,393.3296509,1604,525,0,0,0,0,208,188,1248.439451,1123.595506,0,287,84.1,83.68606751,7003.357895,0,0,0,1,0,0,0,0,0,88.52631579,96.9,79.22222222,208,0,0,0,0,0,0,10,969,9,713,16384,16557,9,20,0,0,0,0,0,0,0,0
